Name,MapperID,World,Type,Etat,SubEtat,Flag,DES,ETA,OffsetBX,OffsetBY,OffsetHY,FollowSprite,HitPoints,HitSprite,FollowEnabled,ConnectedEvents,LabelOffsets,Commands,LocalCommands
Ting killdoor,MS_compteur_anti,Image,266,0,3,,31,29,0,0,0,0,0,0,False,,,,30_254_33_255
,,Cave,266,0,3,,27,24,0,0,0,0,1285,0,False,,,30_254_33_255,
Ting killdoor,MS_compteur_anti,Cave,266,0,3,,27,24,0,0,0,0,0,0,False,,,,30_254_33_255
,,Cake,266,0,3,,34,29,0,0,0,0,1285,0,False,,,30_254_33_255,
Ting killdoor,MS_compteur_anti,Cake,266,0,3,,34,29,0,0,0,0,0,0,False,,,,30_254_33_255
,,Jungle,267,0,0,,31,28,0,0,0,0,257,254,False,,,30_254_33_255,
,,Jungle,267,0,0,,31,28,0,0,0,0,1285,254,False,,,30_254_33_255,
,,Jungle,267,0,0,,31,28,0,0,0,0,771,254,False,,,30_254_33_255,
Ting,MS_wiz_comptage,Jungle,267,0,0,,31,28,0,0,0,0,0,254,False,,,,30_254_33_255
,,Music,267,0,0,,34,30,0,0,0,0,1285,254,False,,,30_254_33_255,
,,Music,267,0,0,,34,30,0,0,0,0,771,254,False,,,30_254_33_255,
,,Music,267,0,0,,34,30,0,0,0,0,257,254,False,,,30_254_33_255,
Ting,MS_wiz_comptage,Music,267,0,0,,34,30,0,0,0,0,0,254,False,,,,30_254_33_255
,,Mountain,267,0,0,,31,26,0,0,0,0,771,254,False,,,30_254_33_255,
,,Mountain,267,0,0,,31,26,0,0,0,0,1285,254,False,,,30_254_33_255,
,,Mountain,267,0,0,,31,26,0,0,0,0,257,254,False,,,30_254_33_255,
Ting,MS_wiz_comptage,Mountain,267,0,0,,31,26,0,0,0,0,0,254,False,,,,30_254_33_255
,,Image,267,0,0,,31,29,0,0,0,0,1285,254,False,,,30_254_33_255,
,,Image,267,0,0,,31,29,0,0,0,0,257,254,False,,,30_254_33_255,
,,Image,267,0,0,,31,29,0,0,0,0,771,254,False,,,30_254_33_255,
Ting,MS_wiz_comptage,Image,267,0,0,,31,29,0,0,0,0,0,254,False,,,,30_254_33_255
,,Cave,267,0,0,,27,24,0,0,0,0,257,254,False,,,30_254_33_255,
,,Cave,267,0,0,,27,24,0,0,0,0,1285,254,False,,,30_254_33_255,
Ting,MS_wiz_comptage,Cave,267,0,0,,27,24,0,0,0,0,0,254,False,,,,30_254_33_255
,,Cake,267,0,0,,34,29,0,0,0,0,257,254,False,,,30_254_33_255,
,,Cake,267,0,0,,34,29,0,0,0,0,1285,254,False,,,30_254_33_255,
,,Cake,267,0,0,,34,29,0,0,0,0,771,254,False,,,30_254_33_255,
Ting,MS_wiz_comptage,Cake,267,0,0,,34,29,0,0,0,0,0,254,False,,,,30_254_33_255
,,Cave,271,0,0,,26,23,64,80,0,0,0,0,False,,,,
Yellow mushroom,MS_champ_jaune_fixe,Cave,271,0,0,,26,23,64,80,0,0,0,0,False,,,,33_255
Yellow animated mushroom,MS_champ_jaune_bouge,Cave,271,0,1,,26,23,64,80,0,0,0,0,False,,,,33_255
,,Cave,271,0,2,,26,23,64,80,0,0,0,0,False,,,,
Red mushroom,MS_champ_rouge_fixe,Cave,271,0,2,,26,23,64,80,0,0,0,0,False,,,,33_255
,,Cave,271,0,3,,26,23,64,80,0,0,0,0,False,,,,
Red animated mushroom,MS_champ_rouge_bouge,Cave,271,0,3,,26,23,64,80,0,0,0,0,False,,,,33_255
,,Cave,271,0,4,,26,23,64,80,0,0,0,0,False,,,,
Green mushroom,MS_champ_vert_fixe,Cave,271,0,4,,26,23,64,80,0,0,0,0,False,,,,33_255
,,Cave,271,0,5,,26,23,64,80,0,0,0,0,False,,,,
Green animated mushroom,MS_champ_vert_bouge,Cave,271,0,5,,26,23,64,80,0,0,0,0,False,,,,33_255
,,Cave,272,0,6,,26,23,64,80,0,0,257,0,False,,,,
Steady butterfly,MS_pap_fixe,Cave,272,0,6,,26,23,64,80,0,0,0,0,False,,,,33_255
Steady multicoloured butterfly,MS_pap_fixe_multi,Cave,272,0,6,,26,23,64,80,1,0,0,0,False,,,,33_255
,,Cave,272,0,7,,26,23,133,160,1,0,257,0,False,,,,
,,Cave,272,0,7,,26,23,133,160,0,0,514,0,False,,,,
,,Cave,272,0,7,,26,23,133,160,1,0,1285,0,False,,,,
,,Cave,272,0,7,,26,23,133,160,0,0,1285,0,False,,,,
,,Cave,272,0,7,,26,23,133,160,0,0,771,0,False,,,,
Animated butterfly 1,MS_pap_bouge_1,Cave,272,0,7,,26,23,133,160,0,0,0,0,False,,,,33_255
Animated multicoloured butterfly 1,MS_pap_bouge_1_multi,Cave,272,0,7,,26,23,133,160,1,0,0,0,False,,,,33_255
,,Cave,272,0,8,,26,23,133,160,0,0,257,0,False,,,,
,,Cave,272,0,8,,26,23,133,160,0,0,1285,0,False,,,,
,,Cave,272,0,8,,26,23,133,160,0,0,771,0,False,,,,
,,Cave,272,0,8,,26,23,133,160,0,0,0,0,False,,,,
,,Cave,272,0,8,,26,23,133,160,1,0,257,0,False,,,,
Animated butterfly 2,MS_pap_bouge_2,Cave,272,0,8,,26,23,133,160,0,0,0,0,False,,,,33_255
Animated multicoloured butterfly 2,MS_pap_bouge_2_multi,Cave,272,0,8,,26,23,133,160,1,0,0,0,False,,,,33_255
,,Cave,272,0,12,,26,23,64,80,0,0,257,0,False,,,,
Super steady butterfly,MS_pap_super_fixe,Cave,272,0,12,,26,23,64,80,0,0,0,0,False,,,,33_255
Blocking nougat on the right,MS_nougat_big_right,Cake,273,0,0,,33,28,64,115,0,0,1,0,False,,,,33_255
Blocking nougat on the left,MS_nougat_big_left,Cake,273,0,0,,33,28,64,115,0,0,0,0,False,,,,33_255
Blocking nougat on up,MS_nougat_moy_right,Cake,273,0,1,,33,28,64,103,0,0,1,0,False,,,,33_255
Blocking nougat on down,MS_nougat_moy_left,Cake,273,0,1,,33,28,64,103,0,0,0,0,False,,,,33_255
,,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,
Sparkling,MS_scintillement,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,33_255
Sparkling,MS_scintillement,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,33_255
Sparkling,MS_scintillement,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,33_255
Sparkling,MS_scintillement,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,33_255
Sparkling,MS_scintillement,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,33_255
Sparkling,MS_scintillement,All,275,5,66,,4,2,18,18,0,0,0,254,False,,,,33_255
,,Jungle,276,0,0,,32,29,56,32,16,0,0,0,True,,,2_254_33_255,
Tree trunk,MS_porte_horizontale,Jungle,276,0,0,,32,29,56,32,16,0,0,0,True,,,,2_254_33_255
,,Music,276,0,0,,35,31,32,48,28,0,0,0,True,,,2_254_33_255,
Tree trunk,MS_porte_horizontale,Music,276,0,0,,35,31,32,48,28,0,0,0,True,,,,2_254_33_255
,,Mountain,276,0,0,,32,27,48,44,24,0,0,0,True,,,2_254_33_255,
Tree trunk,MS_porte_horizontale,Mountain,276,0,0,,32,27,48,44,24,0,0,0,True,,,,2_254_33_255
,,Image,276,0,0,,30,28,24,127,0,0,0,0,True,,,2_254_33_255,
Ruler,MS_regle,Image,276,0,0,,30,28,24,127,0,0,0,0,True,,,,2_254_33_255
Tree trunk,MS_porte_horizontale,Cave,276,0,0,,28,25,40,40,23,0,0,0,True,,,,2_254_33_255
,,Cake,276,0,0,,35,30,24,96,16,0,0,0,True,,,2_254_33_255,
Tree trunk,MS_porte_horizontale,Cake,276,0,0,,35,30,24,96,16,0,0,0,True,,,,2_254_33_255
,,Jungle,276,0,1,,32,29,29,108,0,0,0,0,False,,,2_254_33_255,
Totem,MS_porte_verticale,Jungle,276,0,1,,32,29,29,108,0,0,0,0,False,,,,2_254_33_255
,,Music,276,0,1,,35,31,24,70,0,0,0,0,False,,,2_254_33_255,
Totem,MS_porte_verticale,Music,276,0,1,,35,31,24,70,0,0,0,0,False,,,,2_254_33_255
,,Mountain,276,0,1,,32,27,24,64,0,0,0,0,False,,,2_254_33_255,
Totem,MS_porte_verticale,Mountain,276,0,1,,32,27,24,64,0,0,0,0,False,,,,2_254_33_255
,,Image,276,0,1,,30,28,56,48,16,0,0,0,True,,,2_254_33_255,
Pencil,MS_crayon,Image,276,0,1,,30,28,56,48,16,0,0,0,True,,,,2_254_33_255
,,Cave,276,0,1,,28,25,16,95,0,0,0,0,False,,,2_254_33_255,
Totem,MS_porte_verticale,Cave,276,0,1,,28,25,16,95,0,0,0,0,False,,,,2_254_33_255
,,Cake,276,0,1,,35,30,32,96,0,0,0,0,False,,,2_254_33_255,
Totem,MS_porte_verticale,Cake,276,0,1,,35,30,32,96,0,0,0,0,False,,,,2_254_33_255
,,Jungle,277,0,0,,33,30,64,64,8,1,0,254,True,,,,
Balloon,MS_poing_plate_forme,Jungle,277,0,0,,33,30,64,64,8,1,0,254,True,,,,33_255
,,Music,277,0,0,,36,32,64,64,8,1,0,254,True,,,,
Balloon,MS_poing_plate_forme,Music,277,0,0,,36,32,64,64,8,1,0,254,True,,,,33_255
,,Mountain,277,0,0,,33,28,64,64,8,1,0,254,True,,,,
Balloon,MS_poing_plate_forme,Mountain,277,0,0,,33,28,64,64,8,1,0,254,True,,,,33_255
,,Image,277,0,0,,32,30,64,64,8,1,0,254,True,,,,
Balloon,MS_poing_plate_forme,Image,277,0,0,,32,30,64,64,8,1,0,254,True,,,,33_255
,,Cave,277,0,0,,29,26,64,64,8,1,0,254,True,,,,
Balloon,MS_poing_plate_forme,Cave,277,0,0,,29,26,64,64,8,1,0,254,True,,,,33_255
,,Cake,277,0,0,,36,31,64,64,8,1,0,254,True,,,,
Balloon,MS_poing_plate_forme,Cake,277,0,0,,36,31,64,64,8,1,0,254,True,,,,33_255
,,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,
Super gendoor,MS_super_gendoor,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super gendoor,MS_super_gendoor,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super gendoor,MS_super_gendoor,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super gendoor,MS_super_gendoor,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super gendoor,MS_super_gendoor,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super gendoor,MS_super_gendoor,All,278,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
,,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,
Super killdoor,MS_super_kildoor,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super killdoor,MS_super_kildoor,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super killdoor,MS_super_kildoor,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super killdoor,MS_super_kildoor,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super killdoor,MS_super_kildoor,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Super killdoor,MS_super_kildoor,All,279,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
